Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Antibiotic Resistance","CARD","562.100638","Escherichia coli 2633cf7a-7bb9-11e9-a8d3-68b59976a384","fig|562.100638.peg.3628",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.31460","Escherichia coli strain KCRI-365 strain R0007_365","fig|562.31460.peg.4399",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.96606","Escherichia coli VREC0780","fig|562.96606.peg.3873",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.100283","Escherichia coli c2ea800c-7bb9-11e9-a8d3-68b59976a384","fig|562.100283.peg.1934","AWG40_03880",,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.100163","Escherichia coli e8f86b98-7bb8-11e9-a8d3-68b59976a384","fig|562.100163.peg.2151",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.45588","Escherichia coli strain EC_98","fig|562.45588.peg.1630","EXX90_00270",,"1450",,"parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.97368","Escherichia coli VREC1483","fig|562.97368.peg.5033",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.42853","Escherichia coli strain MUGSI_255","fig|562.42853.peg.1122",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"RGI: protein variant model","Antibiotic Resistance","CARD","562.96661","Escherichia coli VREC0841","fig|562.96661.peg.3146",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.140857","Escherichia coli 004-E1-U01","fig|562.140857.peg.105",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.100376","Escherichia coli 1f175e46-7bb9-11e9-a8d3-68b59976a384","fig|562.100376.peg.1148",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.100296","Escherichia coli c78a714e-7bb9-11e9-a8d3-68b59976a384","fig|562.100296.peg.2545",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.100152","Escherichia coli f0f75426-7bb8-11e9-a8d3-68b59976a384","fig|562.100152.peg.2267",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.99187","Escherichia coli cf678960-7bb9-11e9-a8d3-68b59976a384","fig|562.99187.peg.1210",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.98483","Escherichia coli d6ee7f28-7bb8-11e9-a8d3-68b59976a384","fig|562.98483.peg.2279",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.57447","Escherichia coli strain PB185","fig|562.57447.peg.48",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.98524","Escherichia coli b21d2762-7bb8-11e9-a8d3-68b59976a384","fig|562.98524.peg.1653",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.57298","Escherichia coli strain 24742_1#241","fig|562.57298.peg.2388",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.42846","Escherichia coli strain MUGSI_244","fig|562.42846.peg.295",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.29003","Escherichia coli strain AR_0378","fig|562.29003.peg.1275","CSC15_1290",,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.100263","Escherichia coli 5b65847c-7bb9-11e9-a8d3-68b59976a384","fig|562.100263.peg.1288",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.97105","Escherichia coli VRES1352","fig|562.97105.peg.808",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.57480","Escherichia coli strain PB186","fig|562.57480.peg.1259",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"RGI: protein variant model","Antibiotic Resistance","CARD","562.97293","Escherichia coli VREC1086","fig|562.97293.peg.2663",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.96633","Escherichia coli VREC0832","fig|562.96633.peg.3500",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.56845","Escherichia coli strain 509-16","fig|562.56845.peg.863",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.57159","Escherichia coli strain 24742_1#323","fig|562.57159.peg.731",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.23259","Escherichia coli O25:H4 strain ECO0893","fig|562.23259.peg.636",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.96472","Escherichia coli VREC0668","fig|562.96472.peg.1352",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.57368","Escherichia coli strain PB163","fig|562.57368.peg.3804",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.97946","Escherichia coli 7fc72128-7bb8-11e9-a8d3-68b59976a384","fig|562.97946.peg.579",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.100478","Escherichia coli e9eb5542-7bb8-11e9-a8d3-68b59976a384","fig|562.100478.peg.1070",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.97231","Escherichia coli VREC1386","fig|562.97231.peg.2438",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.42673","Escherichia coli strain 202","fig|562.42673.peg.238",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.45676","Escherichia coli strain EC_06","fig|562.45676.peg.256","EXX03_09495",,"WP_001281881.1",,"parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.96674","Escherichia coli VREC0861","fig|562.96674.peg.3306",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"BLAT","Antibiotic Resistance","CARD","562.65808","Escherichia coli strain R432","fig|562.65808.peg.2499",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.56847","Escherichia coli strain 507-16","fig|562.56847.peg.1046",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.42741","Escherichia coli strain 412","fig|562.42741.peg.3086",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"BLAT","Antibiotic Resistance","CARD","562.45850","Escherichia coli strain URMC_97","fig|562.45850.peg.1177","ELY36_00340",,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.57467","Escherichia coli strain PB98","fig|562.57467.peg.3582",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","562.99754","Escherichia coli ecabd68a-7bb8-11e9-a8d3-68b59976a384","fig|562.99754.peg.246",,,"AAC76055.1","Escherichia coli str. K-12 substr. MG1655","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant,fluoroquinolone resistance gene,gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"RGI: protein variant model","Antibiotic Resistance","CARD","562.57486","Escherichia coli strain PB33","fig|562.57486.peg.1151",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.97062","Escherichia coli VRES1300","fig|562.97062.peg.3086",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"RGI: protein variant model","Antibiotic Resistance","CARD","562.42755","Escherichia coli strain 8","fig|562.42755.peg.2951",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.140879","Escherichia coli 010-E1-S06","fig|562.140879.peg.2430",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.22631","Escherichia coli O25:H4 strain ECO0218","fig|562.22631.peg.1866",,,"WP_001281881.1",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"AMRFinderPlus: POINTP","Antibiotic Resistance","NDARO","562.73392","Escherichia coli strain BB1413","fig|562.73392.peg.2988","BGZ_02953",,"WP_001281881.1",,"parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia quinolone resistant ParC",,"quinolone","quinolone",,100,100,99,
"RGI: protein variant model","Antibiotic Resistance","CARD","562.65786","Escherichia coli strain CFS0347","fig|562.65786.peg.260",,,"1450",,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","Escherichia coli parC conferring resistance to fluoroquinolones","antibiotic target alteration","fluoroquinolone","enoxacin;ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;lomefloxacin;nalidixic acid;norfloxacin;ofloxacin;trovafloxacin;grepafloxacin;sparfloxacin;pefloxacin",,100,100,99,"0"
