Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.97103","Escherichia coli VRES1347","fig|562.97103.peg.4439",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.31452","Escherichia coli strain KCRI-44 strain RDK37_44","fig|562.31452.peg.4120",,,,,,"Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein","fluoroquinolones quinolones quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","CARD","562.42668","Escherichia coli strain 196","fig|562.42668.peg.4273",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"K-mer Search","Antibiotic Resistance","PATRIC","562.57417","Escherichia coli strain W2_2_ERB4","fig|562.57417.peg.4328",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.23166","Escherichia coli NA:H19 strain ECO0783","fig|562.23166.peg.4748",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.42818","Escherichia coli strain M8","fig|562.42818.peg.292",,,"ABG56269.1","Citrobacter freundii","QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,99,"1e-130"
"BLAT","Antibiotic Resistance","CARD","562.97109","Escherichia coli VRES1346","fig|562.97109.peg.4436",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.135576","Escherichia coli 20200203_MGL_04","fig|562.135576.peg.5128","R2R64_16340",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.99759","Escherichia coli ea0054a6-7bb8-11e9-a8d3-68b59976a384","fig|562.99759.peg.5067",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.56854","Escherichia coli strain 52-16","fig|562.56854.peg.3583",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.17721","Escherichia coli strain AR_0137","fig|562.17721.peg.5193","AM384_25880",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.57510","Escherichia coli strain PB63","fig|562.57510.peg.4669",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.56841","Escherichia coli strain 50-16","fig|562.56841.peg.6311",,,"ABG56269.1","Citrobacter freundii","QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,23,100,94,"3e-21"
"K-mer Search","Antibiotic Resistance","PATRIC","562.42692","Escherichia coli strain 248","fig|562.42692.peg.5411",,,,,"QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","17938184",,,,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57368","Escherichia coli strain PB163","fig|562.57368.peg.4591",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.144924","Escherichia coli MGL_118","fig|562.144924.peg.4734",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.42757","Escherichia coli strain 85","fig|562.42757.peg.5127",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57415","Escherichia coli strain W2_11_ERG1","fig|562.57415.peg.3813",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"K-mer Search","Antibiotic Resistance","PATRIC","562.99678","Escherichia coli 5338df10-7bb9-11e9-a8d3-68b59976a384","fig|562.99678.peg.5004",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","CARD","562.57509","Escherichia coli strain PB78","fig|562.57509.peg.4734",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.45649","Escherichia coli strain EC_03","fig|562.45649.peg.204","EXX01_24205",,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.59229","Escherichia coli strain PBIO1948","fig|562.59229.peg.4692",,,"WP_001749994.1","Enterobacterales",,"Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrB6","",,,,100,94,100,"1e-124"
"K-mer Search","Antibiotic Resistance","PATRIC","562.145372","Escherichia coli 20200203_MGL_04","fig|562.145372.peg.5133",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","CARD","562.73352","Escherichia coli strain BB1400","fig|562.73352.peg.5793","JFD_05591",,"ABI50486.1","Klebsiella pneumoniae","QnrA1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-130"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57400","Escherichia coli strain W2_10_ERB1","fig|562.57400.peg.3936",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"K-mer Search","Antibiotic Resistance","PATRIC","562.42648","Escherichia coli strain 149","fig|562.42648.peg.4938",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.22521","Escherichia coli O166:H15 strain ECO0095","fig|562.22521.peg.4715",,,"WP_063866276.1",,,"Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","QnrB family quinolone resistance pentapeptide repeat protein",,"quinolone","quinolone",,100,94,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.97020","Escherichia coli VRES1202","fig|562.97020.peg.5004",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58783","Escherichia coli strain ENV323","fig|562.58783.peg.4035",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.96745","Escherichia coli VREC0905","fig|562.96745.peg.4946",,,"ABG56269.1","Citrobacter freundii","QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,99,"1e-130"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.97120","Escherichia coli VRES1349","fig|562.97120.peg.4453",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.56851","Escherichia coli strain 51-16","fig|562.56851.peg.5100","PU65_24295",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.56762","Escherichia coli strain 1041-14","fig|562.56762.peg.3622",,,"ABP87778.1","Pantoea agglomerans","QnrB6","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-131"
"BLAT","Antibiotic Resistance","CARD","562.145372","Escherichia coli 20200203_MGL_04","fig|562.145372.peg.5133",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.73352","Escherichia coli strain BB1400","fig|562.73352.peg.5793","JFD_05591",,"1987",,"pipB2_2","Pentapeptide repeat protein QnrB family","QnrA1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"6.38938e-163"
"K-mer Search","Antibiotic Resistance","PATRIC","562.135562","Escherichia coli MGL_87","fig|562.135562.peg.5139",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","NDARO","562.97215","Escherichia coli VREC1375","fig|562.97215.peg.4922",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"K-mer Search","Antibiotic Resistance","PATRIC","562.57176","Escherichia coli strain 24742_1#153","fig|562.57176.peg.5150",,,,,"QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","17938184",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58720","Escherichia coli strain 14060900","fig|562.58720.peg.5573",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.45964","Escherichia coli strain URMC_26","fig|562.45964.peg.5520","ELV28_25695",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57385","Escherichia coli strain W1_10_ERB1","fig|562.57385.peg.4671",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.100786","Escherichia coli 02173e4c-7bb9-11e9-a8d3-68b59976a384","fig|562.100786.peg.4868",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"K-mer Search","Antibiotic Resistance","PATRIC","562.42724","Escherichia coli strain 363","fig|562.42724.peg.4169",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","562.73392","Escherichia coli strain BB1413","fig|562.73392.peg.5005","BGZ_04943",,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"BLAT","Antibiotic Resistance","CARD","562.42634","Escherichia coli strain 100","fig|562.42634.peg.4553",,,"BAG55487.1","Escherichia coli","QnrB20","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,94,100,99,"1e-123"
"BLAT","Antibiotic Resistance","CARD","562.100232","Escherichia coli c4c735ce-7bb8-11e9-a8d3-68b59976a384","fig|562.100232.peg.4975",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.144939","Escherichia coli MGL_133","fig|562.144939.peg.5144",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.100601","Escherichia coli 2881ab80-7bb9-11e9-a8d3-68b59976a384","fig|562.100601.peg.4636",,,"ABC86904.1","Klebsiella pneumoniae","QnrB1","Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,94,100,100,"1e-123"
"K-mer Search","Antibiotic Resistance","PATRIC","562.97118","Escherichia coli VRES1351","fig|562.97118.peg.4458",,,,,"QnrB family","Pentapeptide repeat protein QnrB family","Pentapeptide repeat protein QnrB family","antibiotic target protection protein","Fluoroquinolones Quinolones Quinolines","ciprofloxacin;gatifloxacin;levofloxacin;moxifloxacin;nalidixic acid;norfloxacin;sparfloxacin","11943863",,,,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.100601","Escherichia coli 2881ab80-7bb9-11e9-a8d3-68b59976a384","fig|562.100601.peg.4636","AWG78_12510",,"WP_014386481.1",,,"Pentapeptide repeat protein QnrB family => Quinolone resistance protein QnrB10","quinolone resistance pentapeptide repeat protein QnrB1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","CARD","562.58777","Escherichia coli strain ENV225","fig|562.58777.peg.4805",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
